transaction_id,account_id,transaction_date,transaction_type,amount,merchant,city
6211,970,11/28/2020,Withdrawal,219.78,Home Depot,Detroit
6212,722,10/14/2020,Deposit,251.23,Walmart,Chicago
6213,158,2/9/2023,Payment,441.27,Target,Chicago
6214,328,9/21/2024,Payment,162.15,Shell,Charlotte
6215,1101,6/29/2024,Transfer,184,Exxon,Chicago
6216,735,1/19/2023,Payment,428.26,Walmart,Los Angeles
6217,633,12/8/2022,Deposit,376.03,Costco,New York
6218,1478,6/9/2020,Deposit,11.17,Starbucks,Chicago
6219,1334,3/19/2024,Withdrawal,417.27,Walmart,Atlanta
6220,327,11/26/2023,Withdrawal,40.73,Shell,Detroit
6221,508,9/29/2024,Payment,270.59,Walmart,Houston
6222,870,11/15/2020,Transfer,312.85,Shell,Miami
6223,1131,7/12/2022,Deposit,228.09,Exxon,Miami
6224,241,12/29/2020,Transfer,143.67,Costco,New York
6225,435,1/5/2024,Deposit,132.86,Amazon,Philadelphia
6226,1052,4/19/2021,Payment,170.91,Walmart,Detroit
6227,704,10/19/2022,Payment,222.71,Walmart,Houston
6228,1273,2/4/2022,Withdrawal,204.87,Shell,New York
6229,1388,8/24/2021,Transfer,425.79,Google,Houston
6230,1496,11/7/2020,Withdrawal,159.19,Costco,Detroit
6231,589,4/4/2024,Payment,121.01,Target,Atlanta
6232,413,8/11/2021,Transfer,123.09,Exxon,Houston
6233,569,5/28/2023,Deposit,74.11,Apple,Chicago
6234,1189,8/24/2024,Withdrawal,131.75,Apple,Miami
6235,989,2/29/2024,Payment,45.44,Home Depot,Los Angeles
6236,1072,12/8/2020,Deposit,292.03,Apple,Cleveland
6237,484,6/24/2022,Payment,259.84,Exxon,Philadelphia
6238,1182,7/8/2024,Deposit,18.1,Shell,Detroit
6239,668,1/22/2023,Withdrawal,214.18,Shell,Los Angeles
6240,151,3/2/2023,Deposit,367.11,Starbucks,Charlotte
6241,225,3/4/2024,Transfer,358.65,Google,Miami
6242,1284,6/20/2020,Deposit,44.06,Amazon,Los Angeles
6243,1411,9/17/2021,Payment,399.89,Google,Atlanta
6244,256,10/29/2022,Deposit,120.58,Apple,Los Angeles
6245,61,11/30/2024,Withdrawal,203.22,Amazon,Houston
6246,396,11/12/2021,Payment,147.23,Amazon,Chicago
6247,1421,9/6/2023,Payment,19.51,Target,Los Angeles
6248,1186,1/26/2023,Payment,83.02,Starbucks,Los Angeles
6249,380,4/7/2023,Payment,386.75,Amazon,Philadelphia
6250,1467,11/6/2020,Transfer,390.83,Home Depot,Los Angeles
6251,349,10/19/2024,Payment,302.12,Shell,Chicago
6252,31,7/2/2022,Payment,166.2,Walmart,Detroit
6253,71,9/28/2023,Payment,470.18,Starbucks,Chicago
6254,397,3/5/2021,Withdrawal,348.24,Costco,Houston
6255,1462,5/7/2022,Withdrawal,182.44,Exxon,New York
6256,2,4/28/2024,Payment,93.17,Walmart,New York
6257,929,3/3/2024,Transfer,329.19,Costco,New York
6258,562,12/1/2024,Deposit,386.23,Amazon,New York
6259,1159,10/11/2020,Transfer,264.3,Google,Miami
6260,146,7/19/2024,Payment,86.53,Target,Detroit
6261,179,7/7/2023,Payment,229.74,Amazon,Los Angeles
6262,264,5/9/2021,Transfer,526.41,Exxon,Miami
6263,1335,12/20/2020,Payment,176.96,Google,Miami
6264,204,8/1/2020,Deposit,494.56,Starbucks,Atlanta
6265,699,3/27/2022,Withdrawal,305.32,Target,Miami
6266,1054,7/18/2020,Deposit,207.09,Home Depot,Chicago
6267,59,6/13/2023,Deposit,410.43,Walmart,Miami
6268,1033,5/2/2022,Deposit,108.78,Apple,Chicago
6269,988,5/15/2020,Transfer,14.54,Exxon,New York
6270,1348,8/5/2022,Transfer,17.66,Exxon,New York
6271,167,9/19/2021,Deposit,231.14,Target,Atlanta
6272,1361,7/5/2022,Transfer,266.88,Costco,Los Angeles
6273,907,8/17/2024,Payment,97.66,Home Depot,New York
6274,1403,12/16/2023,Withdrawal,382.93,Apple,Houston
6275,898,9/26/2023,Transfer,213.25,Shell,Detroit
6276,791,12/7/2020,Transfer,324.41,Costco,Philadelphia
6277,242,4/2/2024,Deposit,97.76,Shell,Atlanta
6278,908,1/22/2021,Withdrawal,172.7,Home Depot,Philadelphia
6279,1184,1/4/2020,Payment,64.82,Target,Miami
6280,777,11/7/2021,Payment,157.83,Walmart,New York
6281,1259,7/20/2024,Withdrawal,233.84,Shell,Miami
6282,1477,2/2/2021,Payment,115.92,Home Depot,Atlanta
6283,199,12/16/2023,Withdrawal,190.9,Exxon,Charlotte
6284,1057,2/14/2021,Deposit,235.86,Starbucks,Atlanta
6285,408,7/31/2020,Payment,119.77,Amazon,Charlotte
6286,1113,7/13/2021,Payment,160.33,Google,Atlanta
6287,221,7/11/2021,Withdrawal,90.34,Costco,Chicago
6288,1093,7/11/2021,Payment,58.81,Starbucks,Chicago
6289,1318,12/7/2022,Transfer,384.42,Target,Los Angeles
6290,1261,4/25/2023,Deposit,14.51,Google,Atlanta
6291,1184,5/16/2021,Payment,328.08,Google,Houston
6292,840,7/13/2024,Payment,4.66,Starbucks,Philadelphia
6293,788,10/5/2021,Payment,426.72,Shell,Philadelphia
6294,1314,6/14/2021,Withdrawal,286.29,Walmart,Detroit
6295,554,8/10/2022,Deposit,143.94,Amazon,Miami
6296,578,2/25/2022,Deposit,341.59,Google,Charlotte
6297,533,4/19/2021,Payment,363.07,Target,New York
6298,335,11/2/2024,Payment,286.83,Target,Atlanta
6299,1021,2/11/2020,Withdrawal,271.09,Amazon,Houston
6300,246,8/26/2021,Deposit,233.56,Walmart,Chicago
6301,1347,7/8/2023,Transfer,412.5,Target,Philadelphia
6302,611,2/17/2020,Payment,196.27,Amazon,Houston
6303,329,12/22/2024,Transfer,218.01,Exxon,Cleveland
6304,547,5/28/2024,Transfer,329.34,Google,Chicago
6305,339,12/28/2021,Deposit,152.24,Costco,Detroit
6306,1195,1/9/2024,Transfer,365,Amazon,Miami
6307,1134,8/8/2020,Payment,333.8,Starbucks,Miami
6308,994,7/2/2024,Payment,626.89,Starbucks,Houston
6309,807,7/28/2024,Withdrawal,181.51,Apple,Charlotte
6310,1034,7/28/2022,Deposit,289.77,Walmart,Los Angeles
6311,1226,12/8/2020,Deposit,270.04,Amazon,Los Angeles
6312,1281,6/15/2023,Transfer,321.53,Costco,Miami
6313,1286,6/3/2020,Payment,189.37,Apple,New York
6314,693,7/26/2022,Payment,269.71,Exxon,Charlotte
6315,430,4/20/2022,Withdrawal,221.8,Target,Cleveland
6316,1090,12/15/2022,Transfer,329,Starbucks,Houston
6317,806,1/21/2021,Payment,88.24,Starbucks,Miami
6318,612,6/12/2022,Deposit,164.22,Google,Chicago
6319,35,9/29/2024,Withdrawal,518.19,Starbucks,Detroit
6320,557,8/31/2023,Deposit,431.12,Apple,Miami
6321,491,2/7/2020,Withdrawal,245.5,Apple,Miami
6322,254,9/26/2023,Deposit,288.83,Exxon,Miami
6323,17,4/30/2022,Transfer,277.98,Costco,Atlanta
6324,261,12/29/2021,Payment,294.6,Exxon,Cleveland
6325,1280,8/18/2020,Deposit,68.52,Apple,Miami
6326,728,3/27/2021,Transfer,100.18,Google,Los Angeles
6327,1448,9/27/2023,Deposit,102.38,Starbucks,Philadelphia
6328,501,1/16/2024,Transfer,133.29,Walmart,Chicago
6329,1016,9/13/2020,Withdrawal,436.1,Apple,Chicago
6330,286,3/9/2021,Transfer,25.05,Amazon,Philadelphia
6331,7,7/27/2020,Deposit,494.57,Amazon,Atlanta
6332,1223,5/9/2023,Payment,260.78,Amazon,Philadelphia
6333,659,5/16/2020,Withdrawal,24.94,Starbucks,Philadelphia
6334,937,7/21/2024,Withdrawal,114.53,Apple,Cleveland
6335,1442,7/18/2021,Transfer,265.78,Starbucks,Atlanta
6336,52,5/5/2022,Deposit,6.16,Google,Miami
6337,243,11/18/2023,Transfer,147.76,Walmart,Cleveland
6338,1243,6/7/2024,Withdrawal,29.45,Apple,Atlanta
6339,518,12/21/2021,Payment,295.32,Google,Philadelphia
6340,970,4/24/2022,Transfer,31.81,Apple,Charlotte
6341,109,12/25/2024,Deposit,26.2,Google,Philadelphia
6342,1375,2/5/2020,Transfer,419.63,Exxon,Miami
6343,921,5/23/2023,Transfer,154.24,Walmart,Philadelphia
6344,66,1/27/2020,Transfer,141.05,Shell,Houston
6345,1034,8/8/2024,Payment,270.7,Google,Atlanta
6346,202,1/18/2020,Deposit,195.84,Home Depot,Philadelphia
6347,901,9/21/2021,Deposit,76.6,Exxon,Miami
6348,214,3/6/2023,Withdrawal,108.4,Costco,Cleveland
6349,68,8/1/2021,Withdrawal,307.77,Exxon,Atlanta
6350,759,6/21/2022,Transfer,55.38,Apple,New York
6351,866,9/1/2022,Withdrawal,194.59,Starbucks,Detroit
6352,327,11/19/2022,Deposit,450.18,Target,New York
6353,1074,1/1/2023,Transfer,155.38,Home Depot,Detroit
6354,1041,5/2/2020,Withdrawal,384.87,Costco,New York
6355,523,8/14/2022,Payment,48.53,Shell,New York
6356,1330,9/27/2022,Withdrawal,227.67,Amazon,Houston
6357,1416,9/13/2022,Payment,386.91,Target,Chicago
6358,988,6/5/2023,Withdrawal,114.41,Target,Philadelphia
6359,1148,12/3/2020,Deposit,487.59,Google,Los Angeles
6360,1004,9/17/2022,Withdrawal,191.94,Walmart,Philadelphia
6361,504,9/29/2020,Payment,25.61,Starbucks,Cleveland
6362,1249,11/16/2024,Payment,350.59,Walmart,Houston
6363,756,12/31/2023,Withdrawal,437.78,Apple,Los Angeles
6364,1342,6/20/2022,Transfer,12.94,Starbucks,Cleveland
6365,473,2/8/2020,Payment,266.22,Starbucks,Philadelphia
6366,858,11/12/2021,Deposit,99.07,Starbucks,New York
6367,541,3/1/2021,Withdrawal,46.78,Starbucks,Houston
6368,1382,11/10/2020,Payment,67.7,Apple,Houston
6369,869,9/5/2021,Withdrawal,231.53,Walmart,Houston
6370,878,3/12/2024,Withdrawal,394.02,Google,Atlanta
6371,940,1/24/2022,Transfer,190.86,Amazon,Los Angeles
6372,877,6/5/2020,Withdrawal,263,Home Depot,New York
6373,1453,5/21/2022,Withdrawal,116.91,Walmart,Atlanta
6374,797,2/15/2022,Withdrawal,181.05,Target,Philadelphia
6375,472,9/13/2020,Deposit,69.78,Walmart,Cleveland
6376,838,5/4/2022,Withdrawal,71.59,Target,Houston
6377,1324,9/26/2021,Deposit,123.23,Exxon,Charlotte
6378,84,3/31/2021,Withdrawal,369.39,Target,Cleveland
6379,377,2/16/2020,Transfer,174.21,Home Depot,New York
6380,1337,9/17/2023,Transfer,365.2,Amazon,Charlotte
6381,1344,1/10/2020,Payment,249.31,Exxon,New York
6382,204,5/23/2020,Withdrawal,179.21,Exxon,Detroit
6383,1379,12/25/2023,Transfer,121.2,Shell,Atlanta
6384,1009,3/21/2023,Transfer,271.84,Starbucks,Cleveland
6385,1318,5/1/2021,Withdrawal,409.78,Apple,New York
6386,504,3/5/2023,Payment,238.7,Home Depot,Chicago
6387,1169,5/29/2024,Deposit,168.44,Google,Cleveland
6388,539,11/15/2022,Transfer,604.85,Google,New York
6389,17,10/27/2022,Transfer,212.92,Shell,Houston
6390,575,8/13/2021,Deposit,45.75,Starbucks,Charlotte
6391,576,11/4/2022,Transfer,249.17,Exxon,Houston
6392,1015,12/26/2023,Deposit,111.74,Walmart,New York
6393,1063,6/17/2022,Deposit,147.04,Costco,Los Angeles
6394,130,11/24/2023,Payment,391.77,Google,Los Angeles
6395,115,7/25/2020,Deposit,331.67,Amazon,Los Angeles
6396,1474,6/12/2024,Deposit,64.31,Amazon,Detroit
6397,950,6/20/2024,Deposit,59.4,Exxon,New York
6398,1069,6/28/2022,Deposit,221.16,Home Depot,Philadelphia
6399,216,5/24/2023,Transfer,345.89,Home Depot,Detroit
6400,848,3/5/2024,Deposit,136.9,Shell,New York
6401,1439,1/22/2024,Transfer,346.94,Target,Miami
6402,689,9/15/2020,Withdrawal,569.91,Exxon,Houston
6403,1003,9/14/2023,Withdrawal,377.95,Exxon,Cleveland
6404,265,3/29/2021,Deposit,81.04,Shell,Miami
6405,1464,3/9/2022,Payment,296.31,Apple,Los Angeles
6406,617,1/9/2021,Payment,234.95,Exxon,Miami
6407,1405,4/8/2021,Transfer,467.27,Apple,Miami
6408,301,3/15/2020,Transfer,370.29,Amazon,New York
6409,985,8/29/2020,Withdrawal,65.15,Exxon,Atlanta
6410,1195,11/6/2022,Transfer,288.07,Shell,Cleveland
6411,406,9/8/2024,Payment,76.95,Shell,Detroit
6412,1379,7/6/2023,Withdrawal,355.72,Walmart,Detroit
6413,161,5/2/2020,Deposit,161.93,Target,New York
6414,26,8/27/2023,Transfer,194.09,Target,Miami
6415,83,4/20/2020,Deposit,225.41,Home Depot,Atlanta
6416,173,7/3/2023,Transfer,117.33,Google,Detroit
6417,999,8/21/2020,Payment,215.97,Google,New York
6418,794,8/25/2022,Transfer,268.83,Target,Chicago
6419,1094,5/11/2021,Payment,157.83,Apple,Chicago
6420,835,11/29/2022,Payment,232.9,Costco,Chicago
6421,6,2/19/2023,Deposit,88.4,Shell,Chicago
6422,796,1/13/2024,Transfer,15.41,Costco,Charlotte
6423,1219,12/27/2021,Deposit,194.89,Walmart,Detroit
6424,525,12/26/2024,Payment,352.62,Home Depot,Chicago
6425,63,12/21/2024,Payment,347.72,Home Depot,Charlotte
6426,1037,3/22/2024,Payment,338.31,Amazon,Charlotte
6427,761,4/1/2020,Payment,351.48,Walmart,Detroit
6428,205,10/16/2023,Withdrawal,227.62,Google,Miami
6429,897,2/20/2023,Payment,117.76,Home Depot,Charlotte
6430,40,12/2/2020,Transfer,160.86,Shell,Houston
6431,1189,6/19/2024,Payment,181.84,Exxon,New York
6432,1055,5/27/2021,Withdrawal,101.3,Google,Los Angeles
6433,877,8/25/2021,Transfer,288.94,Google,Cleveland
6434,825,3/3/2021,Withdrawal,108.19,Target,Detroit
6435,909,12/27/2023,Withdrawal,77.46,Costco,Charlotte
6436,398,1/7/2020,Transfer,358.79,Walmart,New York
6437,1483,4/29/2020,Withdrawal,276.55,Apple,Atlanta
6438,1247,1/21/2021,Payment,58.79,Target,Los Angeles
6439,634,10/5/2023,Deposit,102.81,Amazon,Philadelphia
6440,1102,10/2/2021,Deposit,185.56,Walmart,Philadelphia
6441,839,9/10/2024,Deposit,199.54,Google,Chicago
6442,600,1/26/2023,Transfer,515.71,Home Depot,Miami
6443,625,12/2/2022,Transfer,56.12,Amazon,New York
6444,938,7/1/2020,Transfer,46.84,Walmart,Miami
6445,884,11/27/2021,Deposit,390.72,Home Depot,Cleveland
6446,1452,7/18/2021,Deposit,172.51,Apple,Cleveland
6447,425,10/29/2024,Transfer,376,Amazon,New York
6448,387,8/23/2024,Deposit,160.12,Home Depot,Detroit
6449,1263,6/12/2023,Withdrawal,382.79,Starbucks,New York
6450,1004,3/21/2021,Withdrawal,158.37,Apple,New York
6451,858,7/18/2020,Deposit,181.26,Apple,Chicago
6452,623,8/5/2022,Transfer,44.43,Apple,Los Angeles
6453,90,5/27/2021,Payment,459.2,Home Depot,Detroit
6454,385,3/29/2024,Payment,86.93,Costco,Cleveland
6455,1163,9/16/2022,Deposit,8.43,Costco,Atlanta
6456,997,7/31/2020,Payment,443.02,Apple,Cleveland
6457,647,11/2/2023,Transfer,298.83,Google,Atlanta
6458,1268,12/17/2024,Withdrawal,437.67,Exxon,Charlotte
6459,422,6/29/2021,Withdrawal,93.02,Shell,Miami
6460,1206,4/30/2021,Transfer,290.77,Google,New York
6461,1219,10/16/2023,Payment,410.02,Starbucks,Cleveland
6462,874,12/10/2024,Deposit,28.61,Target,Charlotte
6463,53,6/16/2020,Withdrawal,248.99,Starbucks,Charlotte
6464,986,6/8/2022,Payment,132.02,Target,Atlanta
6465,1014,7/19/2022,Payment,141.02,Exxon,New York
6466,685,9/1/2024,Withdrawal,76.84,Google,Philadelphia
6467,179,6/5/2024,Withdrawal,263.94,Google,Houston
6468,293,11/28/2023,Deposit,164.37,Amazon,Philadelphia
6469,375,4/7/2022,Transfer,61.18,Apple,Chicago
6470,1083,5/16/2020,Payment,412.99,Exxon,Miami
6471,1078,6/10/2023,Deposit,207.72,Walmart,New York
6472,1269,4/24/2020,Withdrawal,35.08,Target,Atlanta
6473,1173,6/29/2023,Transfer,97.24,Costco,Detroit
6474,796,2/25/2024,Transfer,22.04,Starbucks,Philadelphia
6475,1392,8/5/2023,Payment,106.05,Home Depot,Charlotte
6476,16,12/8/2022,Transfer,252.81,Apple,New York
6477,176,1/15/2024,Withdrawal,292.88,Shell,Chicago
6478,1430,5/30/2021,Withdrawal,326.77,Apple,Miami
6479,1491,11/18/2021,Withdrawal,106.44,Walmart,Philadelphia
6480,129,10/16/2022,Deposit,146.58,Shell,Houston
6481,1247,7/19/2023,Withdrawal,265.96,Google,Philadelphia
6482,884,12/25/2023,Deposit,329.41,Costco,New York
6483,1268,11/15/2022,Withdrawal,178.97,Walmart,Atlanta
6484,426,12/29/2022,Withdrawal,296.31,Walmart,Detroit
6485,354,10/19/2020,Transfer,115.97,Exxon,Detroit
6486,750,11/30/2023,Payment,122.37,Home Depot,Philadelphia
6487,744,6/11/2023,Withdrawal,335.93,Amazon,Atlanta
6488,1350,8/18/2020,Transfer,284.52,Exxon,Cleveland
6489,1027,7/10/2023,Transfer,185.4,Apple,Philadelphia
6490,479,7/26/2022,Payment,226.24,Amazon,Charlotte
6491,976,12/26/2024,Transfer,373.48,Home Depot,Charlotte
6492,1105,5/28/2024,Transfer,198.73,Amazon,Detroit
6493,44,2/18/2023,Payment,233.91,Google,Detroit
6494,155,1/26/2024,Deposit,104.55,Home Depot,Miami
6495,947,6/1/2021,Payment,400.81,Walmart,Atlanta
6496,928,11/13/2022,Payment,288.99,Walmart,New York
6497,99,12/6/2021,Withdrawal,370.39,Amazon,Chicago
6498,1421,8/30/2024,Withdrawal,422.96,Amazon,New York
6499,171,1/11/2021,Deposit,414.27,Starbucks,Detroit
6500,148,3/3/2024,Payment,11.39,Apple,Miami
6501,123,3/12/2021,Payment,169.73,Starbucks,Chicago
6502,112,5/2/2022,Deposit,67.24,Google,Atlanta
6503,1023,10/11/2024,Withdrawal,224.5,Exxon,Detroit
6504,1012,7/26/2024,Payment,3.22,Walmart,Atlanta
6505,1154,8/27/2022,Deposit,206.44,Amazon,New York
6506,68,5/13/2021,Withdrawal,58.38,Walmart,Atlanta
6507,828,4/12/2023,Transfer,147.93,Home Depot,Detroit
6508,892,8/13/2024,Deposit,418.76,Google,Miami
6509,1310,8/22/2021,Deposit,97.68,Starbucks,Houston
6510,1029,3/12/2024,Payment,96.1,Shell,New York
6511,1142,2/16/2022,Transfer,218.88,Walmart,Atlanta
6512,230,8/26/2023,Withdrawal,227.31,Amazon,Chicago
6513,160,3/10/2020,Transfer,247.08,Apple,Houston
6514,1318,7/23/2020,Payment,80.74,Costco,Cleveland
6515,186,12/6/2020,Payment,109.79,Google,Chicago
6516,1014,11/21/2022,Withdrawal,210.25,Google,Philadelphia
6517,877,12/2/2022,Withdrawal,347.53,Amazon,Houston
6518,552,4/27/2020,Withdrawal,90.45,Amazon,Cleveland
6519,1248,6/7/2022,Payment,170.43,Starbucks,Los Angeles
6520,1176,1/15/2020,Withdrawal,90.31,Walmart,Detroit
6521,1164,9/7/2023,Withdrawal,134.56,Target,Detroit
6522,1391,6/29/2022,Withdrawal,230.24,Google,Chicago
6523,1152,9/18/2021,Deposit,330.56,Home Depot,Charlotte
6524,1375,9/22/2023,Withdrawal,82.07,Amazon,Cleveland
6525,147,4/4/2024,Payment,225.75,Home Depot,Charlotte
6526,1309,11/20/2021,Deposit,240.74,Walmart,Charlotte
6527,1493,2/12/2022,Payment,68.8,Starbucks,Los Angeles
6528,1242,6/2/2024,Transfer,11.44,Google,Atlanta
6529,436,11/5/2023,Deposit,275.36,Target,Cleveland
6530,732,3/14/2024,Withdrawal,209.08,Costco,Houston
6531,1169,7/1/2022,Deposit,214.24,Home Depot,New York
6532,1301,4/29/2020,Payment,60.56,Starbucks,Philadelphia
6533,60,1/26/2020,Deposit,17.21,Shell,New York
6534,843,4/6/2024,Transfer,271.82,Apple,Atlanta
6535,1399,10/2/2024,Withdrawal,225.09,Google,Miami
6536,404,3/4/2020,Withdrawal,91.08,Costco,Cleveland
6537,881,4/4/2021,Transfer,185.17,Costco,Miami
6538,1138,10/15/2024,Payment,467.15,Google,Houston
6539,615,11/9/2020,Deposit,289.96,Walmart,Cleveland
6540,336,3/15/2022,Payment,65.69,Costco,Atlanta
6541,831,6/1/2024,Payment,225.03,Walmart,Los Angeles
6542,285,5/24/2023,Payment,169.13,Walmart,Chicago
6543,129,1/19/2024,Withdrawal,446.95,Walmart,Detroit
6544,315,9/12/2022,Deposit,31.17,Shell,Atlanta
6545,960,1/5/2022,Withdrawal,394.93,Starbucks,Los Angeles
6546,71,6/7/2022,Withdrawal,20.95,Exxon,New York
6547,345,4/12/2024,Withdrawal,250.08,Exxon,Houston
6548,1122,9/8/2022,Deposit,296.77,Amazon,New York
6549,1324,10/2/2024,Transfer,373.08,Amazon,New York
6550,176,8/1/2021,Withdrawal,315.25,Starbucks,New York
6551,884,2/5/2024,Withdrawal,28.64,Walmart,Los Angeles
6552,1099,10/14/2023,Withdrawal,200.17,Target,New York
6553,143,2/23/2023,Deposit,276.68,Home Depot,Houston
6554,931,8/29/2022,Deposit,362.95,Walmart,Charlotte
6555,1047,5/10/2022,Payment,30.42,Home Depot,Detroit
6556,181,12/7/2021,Withdrawal,59.13,Costco,Atlanta
6557,1069,9/5/2024,Withdrawal,19.53,Google,Philadelphia
6558,1493,1/15/2023,Deposit,199.95,Shell,Cleveland
6559,92,9/28/2023,Deposit,240.57,Google,Los Angeles
6560,1293,1/29/2021,Withdrawal,253.18,Amazon,Cleveland
6561,34,4/28/2021,Transfer,160.12,Apple,Atlanta
6562,678,10/27/2021,Payment,183.04,Target,Atlanta
6563,1388,3/31/2021,Payment,184.2,Home Depot,Philadelphia
6564,1157,2/8/2024,Withdrawal,165.11,Exxon,Cleveland
6565,759,7/28/2020,Payment,75.27,Shell,Houston
6566,382,6/8/2021,Payment,56.51,Costco,Miami
6567,966,11/6/2021,Withdrawal,280.65,Amazon,Atlanta
6568,1301,9/28/2022,Payment,133.32,Walmart,Miami
6569,1180,11/25/2024,Deposit,124.87,Walmart,Atlanta
6570,387,6/14/2022,Withdrawal,389.95,Amazon,Detroit
6571,535,9/30/2022,Deposit,361.3,Exxon,Miami
6572,200,5/18/2024,Withdrawal,90.44,Starbucks,Charlotte
6573,275,11/2/2020,Deposit,423.67,Shell,Los Angeles
6574,501,1/4/2023,Payment,170.66,Home Depot,Philadelphia
6575,459,11/11/2022,Transfer,319.99,Amazon,Los Angeles
6576,50,2/29/2020,Deposit,194.81,Exxon,Philadelphia
6577,970,1/20/2021,Deposit,104.03,Exxon,Miami
6578,988,2/25/2020,Transfer,320.28,Home Depot,Atlanta
6579,532,6/16/2020,Transfer,64.68,Target,Atlanta
6580,1004,12/6/2023,Deposit,176.41,Costco,Charlotte
6581,628,12/17/2021,Deposit,199.57,Apple,Cleveland
6582,1116,5/14/2022,Deposit,142.19,Apple,Atlanta
6583,1480,11/29/2024,Withdrawal,3.96,Apple,New York
6584,339,4/29/2023,Deposit,275.99,Amazon,Detroit
6585,1077,4/26/2021,Deposit,338.1,Home Depot,Miami
6586,4,5/9/2024,Transfer,224.63,Walmart,Miami
6587,281,12/10/2023,Transfer,85.89,Amazon,Philadelphia
6588,1314,12/5/2020,Withdrawal,525.15,Walmart,Cleveland
6589,73,3/6/2022,Withdrawal,165.34,Costco,Charlotte
6590,1161,6/10/2022,Payment,162.77,Costco,Detroit
6591,768,2/14/2022,Deposit,238.78,Apple,Philadelphia
6592,971,7/6/2023,Deposit,13.85,Starbucks,Houston
6593,998,10/5/2023,Transfer,374.08,Walmart,Detroit
6594,1417,8/23/2021,Payment,693.94,Google,Detroit
6595,208,3/12/2021,Deposit,392.87,Costco,Cleveland
6596,260,5/30/2023,Payment,43.7,Exxon,Detroit
6597,930,12/7/2023,Withdrawal,271.41,Home Depot,Charlotte
6598,263,10/5/2023,Deposit,141.67,Starbucks,Atlanta
6599,783,2/14/2024,Deposit,146.25,Google,Miami
6600,505,6/12/2024,Withdrawal,4.72,Costco,Houston
6601,203,12/18/2022,Deposit,277.92,Home Depot,Atlanta
6602,1371,5/31/2020,Withdrawal,9.72,Home Depot,Philadelphia
6603,52,7/22/2022,Withdrawal,145.11,Starbucks,Atlanta
6604,1380,6/23/2021,Payment,138.6,Costco,Charlotte
6605,363,8/12/2020,Transfer,183.89,Exxon,New York
6606,45,9/3/2023,Transfer,78.8,Target,Atlanta
6607,827,7/16/2021,Withdrawal,289.94,Costco,Detroit
6608,1402,12/3/2024,Payment,369.77,Apple,Atlanta
6609,789,7/26/2023,Withdrawal,295.64,Amazon,Chicago
6610,1436,7/11/2021,Payment,165.39,Exxon,Philadelphia
6611,771,2/6/2024,Payment,118.38,Apple,Chicago
6612,142,9/9/2021,Transfer,61.02,Apple,Philadelphia
6613,1282,12/24/2024,Transfer,422.96,Walmart,Los Angeles
6614,797,1/24/2020,Payment,11.19,Costco,Detroit
6615,37,3/22/2024,Transfer,218.64,Google,Detroit
6616,45,1/2/2021,Payment,289.03,Home Depot,Detroit
6617,920,9/25/2022,Deposit,97.8,Target,Houston
6618,1070,11/30/2020,Withdrawal,162.3,Shell,Atlanta
6619,565,12/27/2023,Transfer,288.69,Walmart,Los Angeles
6620,301,1/3/2020,Withdrawal,18.26,Shell,Charlotte
6621,288,10/4/2022,Transfer,246.43,Walmart,Cleveland
6622,786,7/5/2023,Withdrawal,68.66,Apple,Los Angeles
6623,269,9/19/2020,Withdrawal,240.14,Home Depot,Chicago
